id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,brake_type,brake_pad_wear,brake_fluid_level,ABS,traction_control,average_speed,braking_habits,following_distance,brake_response_time,outcome
467990,0,0,0-9y,none,poverty,0.334965206,1,before 2015,0,1,10238,,sedan,0,0,0,Drum,10%,Medium,0,0,70,Aggressive,2 car length,0.5,1
192184,2,1,20-29y,high school,middle class,0.605430488,1,before 2015,0,1,10238,9000.0,sedan,2,0,5,Drum,10%,Low,0,0,85,Normal,2 car length,0.7,0
271313,3,1,20-29y,high school,upper class,0.657276293,0,before 2015,1,1,10238,7000.0,sedan,3,0,3,Drum,30%,Low,1,0,85,Normal,4 car length,0.9,0
588405,2,0,0-9y,high school,middle class,0.674569567,0,after 2015,1,1,32765,12000.0,sedan,0,0,0,Drum,70%,Medium,1,0,60,Normal,1 car length,0.4,1
426907,0,0,0-9y,none,poverty,0.329359335,0,before 2015,0,1,32765,13000.0,sedan,0,0,0,Drum,50%,High,0,0,55,Conservative,2 car length,0.4,1
447793,0,0,0-9y,high school,poverty,,0,before 2015,0,1,92101,8000.0,sedan,0,0,0,Drum,70%,High,0,0,40,Normal,3 car length,0.5,0
237361,3,1,0-9y,high school,upper class,0.730233284,1,before 2015,0,0,32765,11000.0,sedan,0,0,0,Drum,30%,Medium,0,0,55,Conservative,2 car length,0.9,1
514747,1,1,10-19y,high school,middle class,0.659053391,1,before 2015,1,1,10238,11000.0,sedan,0,0,1,Drum,30%,Medium,0,0,90,Normal,1 car length,0.5,0
769677,2,1,20-29y,high school,upper class,0.67269927,1,before 2015,1,1,10238,12000.0,sports car,4,0,8,Drum,10%,Low,1,0,40,Normal,4 car length,0.5,0
950198,3,1,0-9y,high school,upper class,0.567765628,1,before 2015,1,1,10238,8000.0,sedan,0,0,0,Drum,30%,Low,0,0,90,Normal,3 car length,0.8,0
807751,3,1,0-9y,university,upper class,0.568042952,1,after 2015,1,1,32765,8000.0,sedan,0,0,0,Drum,70%,Low,1,0,85,Normal,2 car length,0.5,0
734398,2,1,20-29y,high school,middle class,0.384423097,1,before 2015,1,1,92101,11000.0,sedan,5,0,5,Drum,50%,Medium,0,0,55,Normal,4 car length,0.4,0
583391,3,1,10-19y,university,upper class,0.67413028,1,before 2015,1,1,10238,11000.0,sedan,4,0,4,Drum,70%,Low,0,1,40,Normal,4 car length,0.9,0
187756,2,0,10-19y,high school,upper class,,1,after 2015,0,1,10238,15000.0,sedan,3,0,2,Drum,70%,High,1,0,70,Conservative,3 car length,0.6,0
634671,2,0,20-29y,high school,middle class,0.59116847,0,before 2015,0,1,10238,11000.0,sedan,1,0,3,Drum,90%,Low,0,0,70,Normal,4 car length,0.5,0
210417,2,0,0-9y,none,upper class,0.584798343,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,90%,High,1,0,60,Normal,4 car length,0.4,0
351203,2,1,20-29y,high school,middle class,0.596363521,1,before 2015,0,1,10238,17000.0,sedan,0,0,5,Drum,70%,Low,0,0,40,Aggressive,2 car length,0.4,0
870877,3,0,30y+,university,upper class,0.405520248,1,before 2015,0,1,32765,10000.0,sedan,6,1,0,Drum,70%,Low,1,0,90,Normal,4 car length,0.8,0
105423,3,1,30y+,high school,upper class,0.301619585,1,before 2015,1,1,10238,10000.0,sedan,5,1,8,Drum,30%,Low,1,0,70,Normal,2 car length,1.0,0
533795,0,1,0-9y,university,poverty,0.27030173,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,50%,Low,0,0,60,Aggressive,1 car length,0.6,1
74399,1,0,10-19y,university,middle class,0.60117764,1,before 2015,0,0,32765,13000.0,sports car,1,0,0,Drum,90%,High,0,0,90,Aggressive,2 car length,0.7,1
819958,3,1,30y+,high school,upper class,0.642119976,1,after 2015,1,1,32765,10000.0,sedan,12,0,3,Disc,70%,Medium,1,0,70,Normal,4 car length,0.6,0
228250,1,1,10-19y,university,middle class,0.582152196,1,before 2015,1,0,10238,15000.0,sedan,0,0,2,Drum,30%,Low,0,0,55,Normal,4 car length,0.5,0
396229,3,1,20-29y,high school,upper class,0.661085379,1,before 2015,1,1,10238,15000.0,sedan,0,0,1,Drum,70%,Medium,1,1,85,Normal,1 car length,0.9,0
645492,3,1,20-29y,none,middle class,0.487025522,1,before 2015,1,1,32765,14000.0,sedan,3,0,3,Drum,30%,High,0,0,55,Normal,3 car length,0.9,1
454718,1,0,0-9y,none,working class,0.453801827,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,50%,Low,0,0,40,Normal,3 car length,0.6,1
485351,3,1,0-9y,university,upper class,0.475010498,1,after 2015,0,0,32765,11000.0,sedan,0,0,0,Drum,50%,High,0,1,60,Aggressive,4 car length,0.8,0
93808,1,0,10-19y,none,poverty,0.259407211,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,Drum,70%,Low,0,0,40,Aggressive,3 car length,0.7,0
383166,1,0,10-19y,university,upper class,0.587525322,1,before 2015,0,0,32765,11000.0,sports car,2,0,0,Drum,70%,High,0,0,90,Normal,1 car length,0.7,0
906662,2,1,20-29y,high school,working class,0.342285286,1,before 2015,0,1,10238,12000.0,sedan,2,1,5,Drum,50%,Medium,0,0,70,Normal,1 car length,0.7,0
934008,3,1,30y+,university,upper class,0.638409388,1,before 2015,1,1,10238,9000.0,sedan,10,0,3,Drum,30%,High,0,1,60,Conservative,4 car length,0.9,0
156487,1,0,10-19y,high school,poverty,0.254508863,0,before 2015,0,1,32765,12000.0,sedan,2,0,0,Drum,50%,High,0,0,90,Normal,2 car length,0.6,1
510597,0,0,0-9y,high school,poverty,0.439916517,0,before 2015,1,0,10238,15000.0,sedan,0,0,0,Drum,50%,High,0,0,90,Normal,2 car length,0.7,1
489913,2,0,10-19y,university,upper class,0.658332587,1,before 2015,1,1,10238,8000.0,sedan,1,0,1,Drum,50%,Medium,1,1,55,Normal,3 car length,0.4,0
977790,2,0,20-29y,none,middle class,0.447284853,1,before 2015,0,1,10238,14000.0,sedan,3,0,1,Drum,70%,Low,0,0,70,Conservative,1 car length,0.7,0
11655,1,0,10-19y,high school,upper class,0.884409527,1,after 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,10%,High,0,0,70,Normal,1 car length,0.5,0
24782,0,1,0-9y,high school,middle class,0.644516086,1,after 2015,0,0,10238,,sedan,0,0,0,Disc,30%,Low,1,0,90,Aggressive,4 car length,0.4,0
158804,2,0,20-29y,high school,upper class,0.626746851,0,before 2015,1,1,10238,13000.0,sedan,2,0,4,Drum,10%,Low,0,1,55,Normal,3 car length,0.4,0
330068,2,1,0-9y,high school,middle class,0.516328521,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,Drum,70%,Medium,0,0,85,Conservative,2 car length,0.5,1
613325,0,0,0-9y,none,poverty,0.119144798,0,before 2015,1,0,10238,,sedan,0,0,0,Drum,10%,Medium,0,0,60,Normal,2 car length,0.4,1
243897,2,1,20-29y,none,poverty,0.376940288,0,before 2015,0,1,92101,11000.0,sedan,2,0,1,Drum,30%,High,0,0,70,Conservative,3 car length,0.6,1
335376,0,1,0-9y,none,poverty,0.248399042,0,before 2015,0,0,32765,14000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Conservative,2 car length,0.7,1
352738,1,0,10-19y,high school,upper class,0.62346404,1,before 2015,1,1,32765,7000.0,sedan,1,0,2,Drum,30%,Medium,1,1,85,Normal,3 car length,0.5,0
815444,0,0,0-9y,none,poverty,0.389770461,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,90%,High,0,0,90,Conservative,1 car length,0.4,0
119756,0,1,0-9y,high school,poverty,0.373868673,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,Drum,10%,Low,0,0,85,Conservative,1 car length,0.4,1
138410,0,1,0-9y,none,working class,,1,before 2015,0,1,10238,16000.0,sedan,0,0,0,Drum,90%,High,0,0,90,Normal,3 car length,0.6,1
532363,0,1,0-9y,none,working class,0.343895269,1,before 2015,0,0,32765,16000.0,sedan,0,0,0,Drum,30%,Medium,0,0,70,Aggressive,4 car length,0.5,0
727243,2,0,20-29y,high school,working class,0.321053169,1,before 2015,1,1,10238,9000.0,sedan,1,0,0,Drum,30%,Low,0,0,55,Normal,3 car length,0.4,0
367681,1,0,0-9y,high school,middle class,0.68308989,1,before 2015,1,1,92101,,sedan,0,0,0,Drum,30%,Low,0,0,40,Normal,2 car length,0.5,0
732633,3,0,30y+,university,upper class,0.706325264,1,after 2015,1,1,10238,7000.0,sedan,1,0,1,Disc,10%,Low,0,0,90,Normal,2 car length,0.7,0
220771,3,0,30y+,high school,upper class,0.651944562,1,before 2015,1,1,32765,6000.0,sedan,4,0,1,Drum,50%,Low,1,1,85,Normal,2 car length,1.0,0
576658,1,0,10-19y,university,upper class,0.538991247,0,before 2015,0,0,92101,13000.0,sedan,2,0,0,Drum,70%,Low,0,0,70,Conservative,2 car length,0.5,0
742658,3,1,30y+,university,upper class,0.497331736,0,before 2015,1,1,10238,11000.0,sedan,3,0,10,Drum,30%,Medium,0,1,90,Normal,3 car length,0.8,0
766817,2,1,20-29y,none,working class,,1,before 2015,0,1,10238,13000.0,sedan,5,1,2,Drum,30%,Medium,0,0,85,Conservative,3 car length,0.6,0
345254,3,1,0-9y,university,upper class,0.800004407,1,after 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,70%,High,0,0,90,Normal,3 car length,1.0,0
829498,0,0,0-9y,none,poverty,,1,before 2015,1,0,10238,,sedan,0,0,0,Drum,90%,Medium,0,0,70,Normal,2 car length,0.4,0
109424,0,0,0-9y,none,poverty,0.343943369,1,before 2015,0,1,10238,16000.0,sedan,0,0,0,Drum,30%,Low,0,0,85,Aggressive,2 car length,0.6,0
184990,1,0,10-19y,high school,middle class,0.564293973,1,before 2015,0,1,10238,13000.0,sedan,1,0,0,Drum,70%,Low,0,0,70,Aggressive,1 car length,0.5,0
244465,2,0,10-19y,none,middle class,0.532858631,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,30%,Low,0,0,90,Normal,2 car length,0.6,0
271618,2,1,10-19y,high school,working class,0.381152556,1,before 2015,1,1,32765,11000.0,sedan,1,0,1,Drum,90%,Medium,0,0,85,Normal,4 car length,0.7,0
53771,2,1,20-29y,none,working class,0.419440585,1,before 2015,1,0,10238,11000.0,sedan,0,0,3,Drum,30%,High,0,0,85,Normal,4 car length,0.7,0
525422,1,1,0-9y,university,upper class,0.629297134,1,after 2015,1,1,10238,10000.0,sedan,0,0,0,Disc,10%,Low,1,0,90,Normal,1 car length,0.7,0
916846,2,0,0-9y,university,working class,0.364265511,0,before 2015,0,1,10238,,sedan,0,0,0,Drum,90%,Medium,0,0,90,Conservative,3 car length,0.5,1
492427,3,1,0-9y,university,upper class,0.501623116,1,before 2015,1,1,10238,14000.0,sedan,0,0,0,Drum,90%,High,1,0,90,Normal,1 car length,0.9,1
872345,3,1,30y+,university,upper class,0.662251293,1,before 2015,0,1,10238,16000.0,sedan,2,0,1,Drum,50%,High,0,0,70,Normal,3 car length,0.9,0
180310,1,1,10-19y,high school,middle class,0.519219245,1,before 2015,0,1,92101,11000.0,sedan,0,0,0,Drum,50%,Low,0,0,85,Normal,4 car length,0.5,0
221895,0,0,0-9y,none,poverty,0.481292123,0,before 2015,0,1,92101,8000.0,sedan,0,0,0,Drum,50%,Low,0,0,70,Conservative,4 car length,0.7,1
720877,3,0,10-19y,university,upper class,0.691016445,1,before 2015,1,1,10238,12000.0,sports car,3,0,0,Drum,90%,High,1,0,85,Normal,4 car length,0.9,0
736442,2,1,20-29y,none,upper class,0.612929323,1,before 2015,0,1,10238,11000.0,sedan,0,1,1,Drum,90%,Low,0,1,90,Normal,3 car length,0.7,0
780494,2,0,0-9y,university,upper class,0.770457319,0,before 2015,1,1,10238,8000.0,sedan,0,0,0,Drum,10%,High,0,1,90,Normal,4 car length,0.5,1
759478,2,0,0-9y,university,upper class,,1,before 2015,1,1,10238,,sedan,0,0,0,Drum,90%,Low,0,1,90,Normal,4 car length,0.7,0
134100,2,1,20-29y,university,upper class,,1,before 2015,0,1,32765,8000.0,sedan,7,1,2,Drum,70%,Low,1,1,55,Conservative,4 car length,0.4,0
774388,1,0,10-19y,none,poverty,0.234198015,0,after 2015,1,1,32765,10000.0,sedan,2,0,1,Drum,10%,Medium,0,0,40,Normal,1 car length,0.4,0
801455,2,0,0-9y,high school,upper class,0.762270143,1,after 2015,1,1,10238,14000.0,sedan,0,0,0,Disc,10%,Medium,1,0,60,Normal,3 car length,0.4,0
258856,1,1,10-19y,university,middle class,0.385092446,1,before 2015,0,1,32765,15000.0,sedan,2,1,0,Drum,10%,Medium,0,0,85,Normal,2 car length,0.7,1
113779,1,0,0-9y,university,upper class,0.629232291,1,before 2015,1,0,10238,12000.0,sedan,0,0,0,Drum,90%,Medium,0,0,70,Normal,4 car length,0.7,0
432535,2,0,20-29y,university,upper class,0.575576756,1,after 2015,1,0,32765,15000.0,sedan,1,2,1,Drum,30%,Medium,0,1,60,Normal,1 car length,0.6,0
699457,3,0,30y+,none,middle class,0.549308341,1,after 2015,0,1,10238,16000.0,sedan,2,0,0,Disc,30%,High,1,0,90,Normal,3 car length,0.4,0
69133,2,1,20-29y,high school,upper class,0.440277596,1,before 2015,1,1,10238,13000.0,sedan,5,0,1,Drum,90%,High,1,0,55,Normal,2 car length,0.7,0
807975,1,1,10-19y,university,upper class,0.559066566,1,after 2015,1,0,10238,9000.0,sedan,2,0,2,Drum,50%,Low,1,1,90,Normal,2 car length,0.6,0
96502,1,0,10-19y,high school,poverty,0.431914459,1,before 2015,0,0,10238,16000.0,sedan,2,1,1,Drum,50%,High,0,0,70,Aggressive,2 car length,0.5,1
219075,3,0,30y+,high school,upper class,0.560216479,1,before 2015,1,1,10238,14000.0,sedan,1,1,3,Drum,70%,High,0,1,85,Normal,3 car length,1.0,0
371099,3,0,0-9y,high school,upper class,0.555467777,1,before 2015,1,1,10238,8000.0,sedan,0,0,0,Drum,70%,High,0,0,40,Normal,3 car length,0.9,0
902574,3,1,30y+,high school,upper class,,1,after 2015,0,1,10238,13000.0,sedan,4,2,4,Disc,10%,High,0,1,40,Aggressive,3 car length,1.0,0
110314,2,1,10-19y,university,upper class,0.63955756,1,after 2015,1,1,10238,12000.0,sedan,0,0,1,Disc,90%,High,0,1,70,Normal,2 car length,0.5,0
12797,0,0,0-9y,high school,working class,0.470818253,1,before 2015,1,0,10238,13000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Normal,2 car length,0.7,0
751340,0,1,0-9y,none,poverty,0.407351969,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,90%,Medium,0,0,85,Conservative,1 car length,0.6,1
606154,1,0,10-19y,university,working class,0.40447588,0,before 2015,0,0,10238,12000.0,sedan,1,0,0,Drum,50%,Medium,0,0,60,Conservative,2 car length,0.6,0
485813,0,0,0-9y,high school,middle class,,1,before 2015,0,0,92101,13000.0,sedan,0,0,0,Drum,50%,High,0,0,55,Normal,3 car length,0.6,1
452365,0,0,0-9y,high school,working class,,1,before 2015,0,1,10238,15000.0,sedan,0,0,0,Drum,50%,Medium,0,0,60,Normal,1 car length,0.5,1
853640,2,1,20-29y,high school,middle class,0.36416964,0,before 2015,1,0,10238,13000.0,sedan,2,0,2,Drum,90%,High,0,0,60,Normal,1 car length,0.4,0
721496,2,1,10-19y,university,upper class,,1,before 2015,0,1,10238,11000.0,sedan,2,1,1,Drum,30%,Low,1,0,85,Conservative,2 car length,0.4,0
833873,3,1,10-19y,high school,upper class,0.627602644,1,after 2015,1,1,10238,13000.0,sedan,1,0,2,Disc,50%,Low,0,0,70,Normal,4 car length,0.8,0
870414,3,1,20-29y,university,upper class,,1,after 2015,1,1,10238,11000.0,sedan,1,0,2,Drum,90%,Medium,0,0,90,Normal,1 car length,0.5,0
674189,3,1,0-9y,high school,upper class,0.671695482,1,before 2015,1,1,32765,10000.0,sedan,0,0,0,Drum,50%,Low,0,1,55,Normal,4 car length,0.9,1
123718,1,1,10-19y,none,poverty,0.368755263,0,before 2015,1,1,10238,8000.0,sedan,1,0,1,Drum,10%,Medium,0,0,40,Normal,4 car length,0.7,0
199281,1,1,10-19y,university,middle class,0.535643803,1,before 2015,1,1,32765,,sedan,2,0,0,Drum,30%,Low,0,0,70,Normal,3 car length,0.7,1
528402,1,1,10-19y,high school,working class,0.50681535,1,before 2015,0,0,10238,16000.0,sedan,0,0,2,Drum,70%,Medium,0,0,40,Conservative,3 car length,0.7,0
16946,0,0,0-9y,high school,poverty,0.277929013,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,50%,Low,0,0,40,Normal,3 car length,0.6,1
740411,3,1,10-19y,university,upper class,,0,after 2015,1,1,10238,13000.0,sedan,2,1,1,Drum,50%,High,0,1,85,Normal,2 car length,0.8,0
303057,0,1,0-9y,none,poverty,0.30386345,0,before 2015,1,0,32765,13000.0,sedan,0,0,0,Drum,30%,High,0,0,90,Normal,4 car length,0.7,1
567494,0,0,0-9y,none,poverty,0.234012013,0,before 2015,0,0,32765,10000.0,sedan,0,0,0,Drum,50%,High,0,0,90,Conservative,4 car length,0.4,1
991147,1,0,0-9y,high school,middle class,0.400345898,1,after 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,70%,High,1,0,90,Normal,3 car length,0.6,0
870774,2,1,20-29y,none,working class,0.620048065,0,after 2015,0,0,10238,17000.0,sedan,0,0,1,Disc,10%,High,0,0,70,Normal,2 car length,0.4,0
931660,3,0,30y+,university,upper class,0.647382851,1,after 2015,0,1,10238,10000.0,sedan,1,0,4,Disc,90%,High,1,1,70,Aggressive,4 car length,1.0,0
452079,1,0,10-19y,university,middle class,,1,before 2015,0,1,10238,13000.0,sedan,1,0,1,Drum,70%,Medium,0,0,85,Normal,3 car length,0.7,0
157696,1,1,10-19y,university,working class,0.340278742,0,before 2015,0,0,32765,12000.0,sedan,4,2,2,Drum,10%,Low,0,0,90,Conservative,2 car length,0.5,1
609544,0,0,0-9y,high school,working class,0.452858009,0,before 2015,0,0,32765,16000.0,sedan,0,0,0,Drum,30%,Low,0,0,90,Conservative,3 car length,0.4,1
339312,3,0,30y+,high school,middle class,0.335445982,1,after 2015,0,1,10238,12000.0,sedan,4,1,5,Disc,50%,High,0,1,70,Normal,4 car length,0.7,0
748599,0,0,0-9y,high school,working class,0.582714821,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,30%,Low,0,0,70,Normal,4 car length,0.5,1
320490,2,1,20-29y,high school,middle class,0.600552799,0,before 2015,0,1,32765,8000.0,sedan,8,0,3,Drum,50%,Medium,0,0,90,Aggressive,1 car length,0.6,0
27742,0,1,0-9y,high school,poverty,0.235802982,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,10%,High,0,0,85,Normal,1 car length,0.7,1
920599,2,1,20-29y,university,upper class,,1,before 2015,0,1,10238,12000.0,sedan,1,0,2,Drum,70%,High,0,0,70,Aggressive,3 car length,0.5,0
609451,1,1,10-19y,high school,working class,0.341802537,0,before 2015,1,0,32765,12000.0,sedan,3,0,2,Drum,10%,Medium,0,0,70,Normal,1 car length,0.4,1
379796,0,1,0-9y,none,working class,0.555974147,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,Drum,50%,High,0,0,90,Conservative,3 car length,0.5,1
559975,0,1,0-9y,university,working class,0.449898594,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,30%,High,0,0,85,Conservative,1 car length,0.5,1
150730,1,1,10-19y,high school,working class,,0,before 2015,1,1,92101,7000.0,sedan,3,0,1,Drum,70%,Low,0,0,85,Normal,3 car length,0.6,0
588985,0,1,0-9y,high school,poverty,0.359070807,1,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,70%,Medium,0,0,85,Aggressive,1 car length,0.6,0
163628,0,1,0-9y,university,middle class,0.449473357,0,before 2015,1,1,10238,12000.0,sedan,0,0,0,Drum,30%,Medium,0,0,85,Normal,4 car length,0.4,1
376806,1,0,10-19y,university,upper class,0.646300599,1,after 2015,1,1,92101,8000.0,sedan,3,0,3,Disc,30%,Low,1,1,55,Normal,3 car length,0.6,0
494053,1,1,10-19y,university,middle class,0.731364605,1,after 2015,0,1,32765,8000.0,sedan,3,0,1,Drum,70%,High,0,0,55,Conservative,1 car length,0.7,0
720103,2,1,20-29y,university,upper class,0.569767145,1,after 2015,1,1,10238,12000.0,sedan,6,0,5,Disc,10%,Low,1,1,55,Normal,4 car length,0.4,0
201634,3,0,30y+,university,upper class,,1,after 2015,1,1,10238,,sedan,1,0,0,Drum,10%,Low,1,0,90,Normal,1 car length,0.8,0
42523,1,1,0-9y,none,poverty,0.328765832,1,before 2015,0,0,32765,16000.0,sedan,0,0,0,Drum,50%,High,0,0,85,Aggressive,1 car length,0.6,1
170603,3,0,30y+,university,upper class,0.638176098,1,before 2015,1,1,10238,10000.0,sedan,4,0,4,Drum,70%,High,0,1,85,Normal,2 car length,1.0,0
419566,1,0,10-19y,high school,working class,,0,before 2015,0,0,32765,12000.0,sedan,1,1,0,Drum,90%,High,0,0,90,Normal,3 car length,0.6,1
640069,1,0,10-19y,high school,middle class,0.657986836,1,before 2015,1,0,10238,17000.0,sedan,3,0,3,Drum,10%,Medium,0,0,90,Normal,1 car length,0.6,0
182495,3,1,20-29y,university,upper class,0.598652039,1,before 2015,1,1,32765,8000.0,sedan,9,1,4,Drum,50%,High,1,0,55,Aggressive,4 car length,0.9,1
606589,2,0,0-9y,university,upper class,0.576039484,1,after 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,90%,Medium,1,1,85,Normal,3 car length,0.5,0
636102,1,0,10-19y,university,middle class,0.747285656,0,after 2015,0,0,32765,17000.0,sedan,0,0,0,Drum,30%,High,1,0,40,Normal,2 car length,0.5,1
882723,1,0,10-19y,university,upper class,,1,after 2015,1,1,10238,9000.0,sedan,1,0,0,Disc,70%,High,0,1,85,Normal,4 car length,0.4,0
513857,1,1,10-19y,high school,poverty,0.224984028,0,before 2015,0,1,32765,8000.0,sports car,0,1,0,Drum,30%,Medium,0,0,70,Conservative,2 car length,0.7,0
920063,2,0,20-29y,university,upper class,0.679989387,0,after 2015,0,0,10238,16000.0,sedan,4,0,0,Disc,10%,Low,0,1,85,Aggressive,2 car length,0.6,0
729005,1,1,10-19y,high school,poverty,0.30824592,0,before 2015,0,1,10238,13000.0,sedan,1,0,2,Drum,90%,Medium,0,0,55,Aggressive,1 car length,0.6,1
668980,0,1,0-9y,university,upper class,0.653621142,1,after 2015,0,0,92101,12000.0,sedan,0,0,0,Disc,10%,High,0,0,40,Normal,2 car length,0.7,0
32066,1,0,10-19y,high school,middle class,0.626940866,1,before 2015,0,0,10238,17000.0,sedan,0,0,1,Drum,10%,Medium,0,0,90,Normal,3 car length,0.7,1
305745,0,0,0-9y,high school,poverty,0.321178132,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,50%,Low,0,0,90,Aggressive,3 car length,0.4,0
327121,3,1,10-19y,university,upper class,0.845661215,1,after 2015,1,1,10238,14000.0,sedan,0,0,0,Drum,50%,Medium,1,1,40,Normal,2 car length,0.9,0
580931,3,1,0-9y,high school,upper class,0.650809462,1,before 2015,1,1,92101,10000.0,sedan,0,0,0,Drum,70%,High,0,1,90,Normal,2 car length,1.0,1
68047,0,1,0-9y,university,working class,0.312719547,1,before 2015,0,0,10238,11000.0,sedan,0,0,0,Drum,90%,Low,0,0,85,Conservative,1 car length,0.5,1
876787,0,0,0-9y,high school,poverty,0.135316415,0,before 2015,0,0,32765,13000.0,sedan,0,0,0,Drum,70%,Medium,0,0,85,Conservative,4 car length,0.6,1
773546,0,1,0-9y,university,middle class,0.559870247,0,before 2015,0,1,32765,14000.0,sedan,0,0,0,Drum,10%,Low,0,0,70,Conservative,4 car length,0.4,1
736711,3,1,10-19y,high school,upper class,0.513177136,1,before 2015,0,1,10238,12000.0,sedan,1,1,1,Drum,90%,Low,1,1,55,Normal,2 car length,0.9,0
250532,0,1,0-9y,none,poverty,0.396762555,0,after 2015,0,0,10238,14000.0,sedan,0,0,0,Disc,90%,Low,0,0,70,Aggressive,2 car length,0.4,0
191302,2,1,0-9y,university,middle class,0.391303864,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,90%,Medium,0,0,70,Normal,1 car length,0.5,1
321959,2,0,10-19y,high school,upper class,0.570734069,1,after 2015,0,1,10238,11000.0,sedan,3,0,1,Drum,50%,Low,1,1,60,Aggressive,2 car length,0.6,0
338472,2,1,20-29y,university,upper class,0.600024609,0,before 2015,0,1,10238,,sedan,2,0,5,Drum,30%,High,1,0,60,Conservative,2 car length,0.6,0
918280,2,1,20-29y,university,upper class,0.73732109,0,before 2015,1,1,10238,11000.0,sedan,4,1,4,Drum,70%,High,0,1,70,Normal,4 car length,0.6,1
247096,1,1,0-9y,university,upper class,0.484888668,0,before 2015,1,1,10238,14000.0,sedan,0,0,0,Drum,50%,High,0,1,40,Normal,1 car length,0.5,1
985516,2,0,20-29y,university,upper class,0.633400474,1,before 2015,1,1,32765,,sedan,5,2,0,Drum,90%,High,0,0,90,Normal,2 car length,0.5,0
526513,2,0,10-19y,university,upper class,0.553483109,1,after 2015,1,1,10238,10000.0,sedan,2,0,1,Disc,90%,Low,1,1,60,Normal,1 car length,0.4,0
273595,3,0,10-19y,university,upper class,0.471902423,1,after 2015,1,1,10238,13000.0,sedan,0,0,0,Drum,30%,Low,1,1,85,Normal,4 car length,1.0,0
379336,1,1,10-19y,university,working class,0.376134529,1,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,50%,High,0,0,40,Normal,3 car length,0.7,0
