id,age,gender,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,brake_type,brake_pad_wear,brake_fluid_level,ABS,traction_control,average_speed,braking_habits,following_distance,brake_response_time,outcome
268399,2,1,20-29y,high school,upper class,1,before 2015,1,1,10238,8000.0,sedan,3,1,1,Drum,50%,High,0,1,90,Normal,1 car length,0.6,0
99363,3,0,30y+,university,upper class,0,after 2015,0,1,10238,15000.0,sedan,1,0,0,Disc,70%,Low,0,1,70,Conservative,4 car length,0.9,0
544240,2,1,20-29y,high school,poverty,0,before 2015,0,1,10238,12000.0,sedan,6,0,1,Drum,90%,Medium,0,0,70,Aggressive,2 car length,0.4,0
486821,1,0,10-19y,none,poverty,0,before 2015,0,0,10238,,sedan,0,0,0,Drum,10%,Low,0,0,70,Normal,1 car length,0.6,0
885068,3,1,10-19y,university,upper class,1,before 2015,1,1,10238,,sedan,2,0,0,Drum,90%,High,1,1,55,Normal,1 car length,0.9,0
604295,1,1,10-19y,high school,upper class,1,after 2015,0,1,10238,17000.0,sedan,0,0,1,Drum,10%,Medium,0,0,85,Aggressive,2 car length,0.4,0
11081,2,0,0-9y,high school,upper class,1,before 2015,1,1,10238,7000.0,sedan,0,0,0,Drum,50%,High,1,0,70,Normal,3 car length,0.6,0
71810,0,0,0-9y,none,poverty,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,50%,High,0,0,70,Normal,1 car length,0.4,1
220730,3,0,10-19y,high school,upper class,1,before 2015,1,1,10238,13000.0,sports car,1,0,2,Drum,30%,High,0,0,40,Normal,4 car length,0.8,1
699275,1,0,10-19y,high school,upper class,1,before 2015,1,1,10238,9000.0,sedan,2,0,0,Drum,10%,High,0,0,90,Normal,4 car length,0.6,0
805456,1,0,10-19y,university,middle class,1,before 2015,0,0,10238,14000.0,sedan,0,0,1,Drum,30%,Low,0,0,85,Normal,2 car length,0.6,0
561073,0,0,0-9y,high school,working class,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,10%,Medium,0,0,85,Normal,2 car length,0.4,0
533665,2,1,20-29y,university,upper class,1,before 2015,1,0,10238,13000.0,sedan,1,0,0,Drum,90%,Medium,0,1,90,Normal,1 car length,0.5,0
197012,2,0,0-9y,university,upper class,1,after 2015,0,1,32765,12000.0,sedan,0,0,0,Drum,70%,Low,1,0,85,Aggressive,3 car length,0.5,0
370288,0,1,0-9y,none,poverty,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,10%,High,0,0,55,Normal,3 car length,0.6,1
929863,0,1,0-9y,high school,poverty,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,Drum,70%,High,0,0,90,Normal,3 car length,0.7,1
265253,3,0,30y+,none,upper class,1,before 2015,0,0,32765,19000.0,sedan,5,3,0,Drum,50%,Low,1,1,55,Conservative,2 car length,0.9,1
44182,0,1,0-9y,university,middle class,1,before 2015,0,0,10238,,sedan,0,0,0,Drum,10%,Low,0,0,90,Normal,2 car length,0.6,1
522222,0,1,0-9y,university,working class,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,10%,Medium,0,0,60,Normal,4 car length,0.7,1
450881,0,0,0-9y,none,poverty,1,before 2015,0,1,10238,11000.0,sedan,0,0,0,Drum,30%,Low,0,0,90,Conservative,3 car length,0.4,1
771061,1,1,10-19y,none,working class,0,after 2015,0,1,32765,10000.0,sedan,6,1,2,Drum,50%,Medium,1,0,70,Normal,3 car length,0.6,0
252639,0,1,0-9y,none,poverty,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,50%,High,0,0,40,Normal,1 car length,0.7,1
697860,0,0,0-9y,university,middle class,0,before 2015,1,0,32765,9000.0,sedan,0,0,0,Drum,50%,Medium,0,0,70,Normal,1 car length,0.4,1
19371,2,1,10-19y,university,upper class,1,after 2015,1,1,10238,9000.0,sedan,0,1,1,Drum,50%,Medium,1,0,40,Normal,4 car length,0.6,0
153822,0,0,0-9y,high school,poverty,0,before 2015,0,1,32765,9000.0,sedan,0,0,0,Drum,10%,High,0,0,85,Conservative,1 car length,0.6,1
312613,1,1,10-19y,university,middle class,1,before 2015,1,1,10238,12000.0,sedan,0,0,5,Drum,70%,High,0,0,90,Normal,2 car length,0.5,0
376376,0,0,0-9y,high school,poverty,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,70%,Low,0,0,85,Conservative,2 car length,0.4,1
604416,1,0,10-19y,none,poverty,0,before 2015,0,0,10238,18000.0,sedan,2,0,1,Drum,30%,Medium,0,0,40,Normal,1 car length,0.5,0
395742,1,1,10-19y,high school,working class,0,before 2015,1,1,10238,11000.0,sedan,1,0,1,Drum,50%,High,0,0,55,Normal,4 car length,0.5,1
504214,2,1,20-29y,high school,upper class,1,before 2015,1,1,10238,14000.0,sedan,2,1,2,Drum,10%,Medium,0,0,90,Normal,1 car length,0.6,0
339992,3,0,10-19y,university,upper class,1,before 2015,1,1,10238,13000.0,sedan,0,0,1,Drum,70%,Medium,0,0,40,Normal,1 car length,0.9,0
701369,1,0,10-19y,university,middle class,1,after 2015,0,0,10238,17000.0,sedan,1,0,1,Drum,30%,Low,1,0,60,Conservative,1 car length,0.4,0
538823,3,0,30y+,university,upper class,1,before 2015,1,1,10238,10000.0,sedan,4,1,2,Drum,50%,Low,1,1,70,Normal,1 car length,1.0,0
774276,3,0,0-9y,none,upper class,1,after 2015,1,1,10238,11000.0,sedan,0,0,0,Disc,70%,High,0,1,60,Normal,2 car length,0.6,0
748701,2,0,0-9y,university,upper class,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,70%,Medium,0,0,85,Normal,1 car length,0.7,1
998663,2,0,20-29y,university,upper class,1,before 2015,1,1,32765,8000.0,sedan,3,1,0,Drum,10%,Low,1,1,60,Normal,2 car length,0.4,0
226528,3,0,30y+,high school,middle class,1,after 2015,1,1,10238,14000.0,sedan,3,1,2,Disc,10%,Medium,0,1,90,Normal,2 car length,0.6,0
899994,0,1,0-9y,high school,poverty,1,before 2015,0,1,10238,,sedan,0,0,0,Drum,30%,Medium,0,0,85,Normal,4 car length,0.6,0
597224,0,0,0-9y,high school,middle class,0,before 2015,0,0,10238,22000.0,sedan,0,0,0,Drum,90%,High,0,0,90,Normal,2 car length,0.4,1
621132,1,0,10-19y,high school,middle class,1,before 2015,0,0,10238,18000.0,sedan,0,0,0,Drum,10%,Medium,0,0,40,Aggressive,2 car length,0.7,1
978850,1,1,10-19y,high school,working class,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,10%,High,0,0,70,Aggressive,1 car length,0.7,1
300883,1,0,0-9y,high school,upper class,1,before 2015,0,1,10238,18000.0,sedan,0,0,0,Drum,90%,Low,1,0,90,Aggressive,1 car length,0.5,0
864123,3,0,0-9y,university,upper class,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,10%,Low,1,1,85,Aggressive,1 car length,0.9,0
777010,1,0,10-19y,none,poverty,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,Drum,30%,Medium,0,0,85,Normal,4 car length,0.4,1
163282,0,0,0-9y,high school,working class,0,before 2015,0,1,10238,15000.0,sports car,0,0,0,Drum,30%,Low,0,0,70,Aggressive,4 car length,0.7,1
23958,1,1,10-19y,university,working class,1,before 2015,1,1,10238,,sedan,2,0,5,Drum,90%,Medium,0,0,90,Normal,4 car length,0.7,0
418431,2,1,20-29y,high school,middle class,0,before 2015,1,1,10238,11000.0,sports car,4,0,3,Drum,50%,High,0,0,55,Normal,2 car length,0.5,0
587705,1,1,10-19y,high school,middle class,1,before 2015,0,1,32765,12000.0,sedan,5,0,1,Drum,90%,Low,0,0,70,Conservative,4 car length,0.5,1
73625,0,0,0-9y,none,poverty,1,before 2015,0,0,10238,11000.0,sedan,0,0,0,Drum,70%,High,0,0,70,Conservative,4 car length,0.6,0
412029,2,0,20-29y,high school,upper class,1,after 2015,1,0,10238,13000.0,sedan,2,1,1,Disc,90%,High,1,1,85,Normal,4 car length,0.7,0
749244,2,0,0-9y,high school,upper class,1,after 2015,1,1,10238,13000.0,sedan,0,0,0,Drum,10%,Low,1,0,90,Normal,1 car length,0.4,0
420659,2,1,0-9y,none,working class,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,90%,High,0,0,60,Normal,2 car length,0.4,1
807092,1,0,10-19y,university,middle class,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,70%,Low,0,0,55,Normal,4 car length,0.7,0
474084,1,1,0-9y,high school,poverty,1,before 2015,0,0,32765,14000.0,sedan,0,0,0,Drum,90%,Medium,0,0,90,Normal,2 car length,0.4,1
859498,2,1,20-29y,none,upper class,1,after 2015,1,1,10238,,sedan,1,0,4,Drum,70%,High,0,1,70,Normal,4 car length,0.4,0
329567,3,1,30y+,university,upper class,1,after 2015,1,1,32765,8000.0,sedan,7,1,3,Drum,30%,Medium,0,0,90,Normal,3 car length,0.6,0
634462,0,1,0-9y,high school,working class,0,after 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,90%,High,1,0,40,Conservative,1 car length,0.4,1
123644,3,0,10-19y,high school,upper class,1,after 2015,1,1,10238,11000.0,sedan,0,0,1,Disc,90%,High,0,0,60,Normal,3 car length,0.7,0
995010,1,1,10-19y,none,working class,0,before 2015,0,0,10238,22000.0,sedan,0,0,0,Drum,30%,High,0,0,40,Aggressive,4 car length,0.7,1
49673,3,1,30y+,university,upper class,1,after 2015,0,1,32765,13000.0,sedan,7,1,3,Disc,90%,Medium,1,1,60,Conservative,3 car length,0.9,0
193717,2,0,20-29y,university,upper class,1,after 2015,0,1,10238,15000.0,sedan,0,0,1,Disc,10%,High,1,1,90,Conservative,2 car length,0.7,0
627888,2,0,20-29y,none,working class,1,before 2015,1,1,32765,11000.0,sedan,4,1,0,Drum,70%,Low,0,0,60,Normal,1 car length,0.5,0
241658,1,0,10-19y,high school,upper class,0,before 2015,1,0,10238,12000.0,sedan,0,0,0,Drum,50%,High,1,1,40,Normal,1 car length,0.4,0
119673,3,1,30y+,university,upper class,1,before 2015,0,1,10238,8000.0,sedan,4,0,6,Drum,30%,High,0,1,60,Normal,4 car length,0.8,0
709815,1,0,0-9y,university,working class,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,70%,High,0,0,70,Normal,3 car length,0.4,1
870932,2,1,10-19y,university,upper class,1,after 2015,1,1,10238,10000.0,sedan,2,0,3,Drum,90%,Medium,1,1,40,Normal,2 car length,0.4,0
634716,1,1,10-19y,high school,working class,0,before 2015,0,1,10238,,sedan,3,0,2,Drum,90%,High,0,0,70,Aggressive,3 car length,0.4,1
594766,3,0,30y+,university,upper class,1,before 2015,1,1,10238,7000.0,sedan,3,1,1,Drum,90%,High,1,0,70,Normal,1 car length,0.8,0
171600,1,0,10-19y,none,poverty,1,before 2015,0,0,10238,17000.0,sedan,1,0,0,Drum,10%,Medium,0,0,70,Aggressive,1 car length,0.4,1
366481,1,0,0-9y,high school,working class,0,before 2015,0,1,32765,10000.0,sedan,0,0,0,Drum,70%,Medium,0,0,90,Conservative,3 car length,0.4,1
429182,0,1,0-9y,high school,middle class,0,before 2015,0,0,10238,18000.0,sedan,0,0,0,Drum,50%,Low,0,0,90,Normal,3 car length,0.7,1
862452,1,0,10-19y,high school,middle class,1,after 2015,1,0,10238,,sedan,0,0,1,Drum,10%,Medium,0,1,40,Normal,3 car length,0.4,0
725715,2,0,20-29y,university,upper class,1,after 2015,1,1,10238,11000.0,sedan,0,1,3,Drum,10%,Medium,0,1,70,Normal,4 car length,0.4,0
858974,3,1,30y+,high school,middle class,1,before 2015,1,1,10238,14000.0,sedan,6,0,11,Drum,50%,Medium,0,0,90,Normal,1 car length,1.0,0
591054,2,0,10-19y,high school,middle class,1,before 2015,1,1,10238,9000.0,sedan,1,0,3,Drum,10%,High,0,0,85,Normal,2 car length,0.5,0
122054,3,1,30y+,university,upper class,1,after 2015,1,0,32765,9000.0,sedan,10,4,3,Drum,70%,Low,0,0,55,Conservative,4 car length,0.4,0
971543,0,1,0-9y,high school,poverty,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,30%,Low,0,0,60,Aggressive,1 car length,0.4,1
837306,2,1,0-9y,university,upper class,0,before 2015,1,0,10238,13000.0,sedan,0,0,0,Drum,10%,Low,0,0,90,Normal,3 car length,0.6,1
954377,1,1,0-9y,high school,working class,1,before 2015,0,1,32765,8000.0,sedan,0,0,0,Drum,70%,Medium,0,0,90,Normal,3 car length,0.7,0
563007,0,0,0-9y,none,poverty,0,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,10%,Low,0,0,55,Aggressive,4 car length,0.6,1
256032,2,0,20-29y,university,upper class,1,after 2015,1,0,10238,,sedan,0,0,6,Drum,90%,High,0,1,90,Normal,4 car length,0.6,0
871439,1,1,0-9y,none,middle class,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,70%,Low,0,0,55,Normal,2 car length,0.6,1
416994,3,1,0-9y,high school,upper class,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,90%,Medium,1,0,90,Normal,1 car length,0.8,0
715593,1,0,10-19y,high school,middle class,1,before 2015,1,1,10238,10000.0,sedan,2,0,1,Drum,50%,Medium,0,0,55,Normal,4 car length,0.6,0
493334,0,1,0-9y,university,working class,0,after 2015,0,1,10238,14000.0,sedan,0,0,0,Disc,30%,High,0,0,55,Normal,4 car length,0.6,1
133396,3,0,30y+,university,upper class,1,after 2015,1,1,10238,10000.0,sedan,2,1,3,Disc,90%,Low,1,1,90,Normal,3 car length,0.7,0
738155,1,1,10-19y,high school,working class,0,before 2015,0,0,10238,12000.0,sedan,2,0,4,Drum,50%,Low,0,0,70,Normal,3 car length,0.4,0
927919,3,0,30y+,university,upper class,1,before 2015,1,1,10238,11000.0,sedan,1,0,1,Drum,50%,High,1,1,90,Normal,1 car length,0.8,0
26345,3,0,30y+,high school,upper class,1,after 2015,1,0,92101,14000.0,sedan,1,0,1,Disc,70%,Medium,0,1,70,Normal,3 car length,0.8,0
771470,1,1,0-9y,high school,working class,0,before 2015,0,1,10238,13000.0,sports car,0,0,0,Drum,50%,Low,0,0,60,Conservative,2 car length,0.4,1
779224,1,0,10-19y,high school,middle class,1,before 2015,1,1,10238,14000.0,sedan,1,0,0,Drum,10%,Medium,0,0,85,Normal,1 car length,0.7,0
766151,2,1,10-19y,university,middle class,1,before 2015,1,1,32765,4000.0,sedan,5,0,1,Drum,50%,High,0,0,85,Normal,3 car length,0.5,0
737101,1,0,10-19y,none,poverty,1,before 2015,1,1,10238,13000.0,sedan,0,0,0,Drum,90%,Low,0,0,70,Normal,2 car length,0.7,0
447678,2,0,20-29y,none,working class,1,before 2015,1,1,32765,9000.0,sedan,3,0,0,Drum,90%,High,0,0,60,Normal,2 car length,0.7,0
599588,2,0,10-19y,high school,poverty,0,before 2015,0,1,10238,12000.0,sports car,1,0,0,Drum,10%,Medium,0,0,60,Conservative,3 car length,0.4,1
237997,3,1,0-9y,university,upper class,1,after 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,30%,Low,1,1,70,Normal,1 car length,0.8,0
324769,3,1,30y+,high school,upper class,1,after 2015,1,1,10238,,sedan,6,2,4,Drum,90%,High,1,0,60,Normal,3 car length,0.7,0
710116,1,1,10-19y,university,middle class,1,after 2015,0,1,92101,12000.0,sedan,1,0,0,Drum,90%,Medium,0,0,40,Aggressive,3 car length,0.4,0
574085,2,0,20-29y,university,upper class,1,after 2015,1,1,10238,8000.0,sedan,2,0,0,Drum,50%,High,0,0,60,Normal,1 car length,0.6,0
445253,0,0,0-9y,university,middle class,1,before 2015,0,1,32765,11000.0,sedan,0,0,0,Drum,90%,Medium,0,0,55,Normal,2 car length,0.4,1
322542,0,1,0-9y,high school,poverty,0,before 2015,0,0,10238,,sedan,0,0,0,Drum,70%,Low,0,0,70,Conservative,2 car length,0.7,1
816454,2,0,10-19y,high school,upper class,1,before 2015,1,1,10238,12000.0,sedan,1,0,1,Drum,90%,Medium,0,0,85,Normal,3 car length,0.7,0
667833,1,1,10-19y,none,middle class,1,before 2015,1,1,10238,15000.0,sedan,2,0,1,Drum,70%,Medium,0,0,55,Normal,2 car length,0.5,0
617787,3,1,10-19y,none,upper class,1,after 2015,1,1,10238,9000.0,sedan,3,1,2,Drum,70%,High,0,1,85,Normal,2 car length,0.4,0
287643,2,1,20-29y,university,upper class,1,before 2015,1,1,10238,,sedan,2,0,1,Drum,70%,Low,0,1,55,Normal,3 car length,0.6,0
254901,1,0,10-19y,university,upper class,1,before 2015,1,1,10238,12000.0,sedan,6,0,1,Drum,90%,Medium,1,0,55,Normal,2 car length,0.6,0
443241,3,1,0-9y,university,upper class,1,after 2015,1,1,10238,9000.0,sedan,0,0,0,Disc,50%,Low,0,1,55,Normal,4 car length,1.0,0
659468,3,1,10-19y,university,upper class,1,before 2015,0,1,10238,12000.0,sedan,2,0,2,Drum,90%,Low,1,0,40,Aggressive,2 car length,0.9,1
30313,2,1,10-19y,high school,middle class,1,before 2015,1,1,10238,11000.0,sedan,1,0,0,Drum,10%,Low,0,0,90,Normal,1 car length,0.4,0
99995,2,0,20-29y,high school,working class,1,before 2015,0,0,92101,18000.0,sedan,0,0,0,Drum,10%,Medium,0,0,70,Conservative,4 car length,0.4,0
817251,1,1,10-19y,high school,middle class,1,before 2015,0,0,10238,11000.0,sedan,0,1,3,Drum,50%,Low,0,0,85,Conservative,1 car length,0.7,0
591072,1,1,10-19y,high school,middle class,0,before 2015,0,0,10238,14000.0,sedan,2,0,1,Drum,10%,Low,0,0,90,Conservative,2 car length,0.6,1
6153,2,1,20-29y,university,middle class,1,before 2015,0,0,10238,14000.0,sedan,0,0,1,Drum,10%,High,0,0,70,Conservative,4 car length,0.5,0
730240,1,0,10-19y,high school,working class,0,before 2015,0,0,10238,,sedan,0,0,1,Drum,90%,High,0,0,90,Conservative,3 car length,0.7,1
53655,0,1,0-9y,none,poverty,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,30%,High,0,0,85,Normal,1 car length,0.7,1
589233,2,1,20-29y,university,upper class,1,after 2015,0,1,10238,10000.0,sedan,1,0,4,Drum,70%,Low,0,0,85,Normal,1 car length,0.4,0
360703,0,0,0-9y,high school,working class,1,before 2015,0,0,10238,18000.0,sedan,0,0,0,Drum,90%,High,0,0,70,Aggressive,1 car length,0.5,1
987989,3,0,30y+,high school,upper class,1,after 2015,0,1,21217,15000.0,sedan,0,0,1,Drum,90%,High,1,0,70,Conservative,1 car length,0.4,1
533949,2,1,10-19y,high school,middle class,1,before 2015,0,1,10238,10000.0,sports car,0,0,0,Drum,30%,Low,0,0,90,Normal,2 car length,0.5,0
832426,0,1,0-9y,none,poverty,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,70%,Medium,0,0,60,Conservative,1 car length,0.4,1
76617,2,1,10-19y,high school,upper class,1,before 2015,1,1,92101,11000.0,sedan,0,0,1,Drum,10%,Medium,0,1,85,Normal,2 car length,0.6,1
177748,1,1,10-19y,none,working class,1,after 2015,0,1,10238,16000.0,sedan,1,1,0,Disc,50%,Low,1,0,40,Aggressive,2 car length,0.5,0
321859,1,0,10-19y,university,working class,0,after 2015,1,0,32765,10000.0,sedan,1,0,2,Disc,10%,Medium,0,0,85,Normal,4 car length,0.5,0
965324,0,0,0-9y,none,poverty,0,before 2015,0,0,32765,11000.0,sedan,0,0,0,Drum,10%,Low,0,0,90,Conservative,2 car length,0.5,1
329584,1,0,10-19y,high school,working class,1,before 2015,1,1,10238,9000.0,sedan,0,0,2,Drum,10%,Medium,0,0,70,Normal,2 car length,0.7,0
41915,1,1,0-9y,university,working class,1,before 2015,0,1,10238,14000.0,sedan,0,0,0,Drum,30%,Low,0,0,55,Normal,1 car length,0.4,0
396285,2,1,20-29y,university,upper class,1,after 2015,1,1,10238,10000.0,sedan,2,0,3,Disc,90%,Low,0,0,70,Normal,3 car length,0.6,0
462073,2,0,0-9y,high school,upper class,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,Drum,10%,Medium,0,0,90,Conservative,1 car length,0.7,0
909885,3,1,30y+,university,upper class,1,before 2015,1,1,32765,8000.0,sedan,11,0,4,Drum,30%,Low,1,0,55,Conservative,2 car length,1.0,0
821375,0,1,0-9y,high school,poverty,1,before 2015,0,0,92101,15000.0,sedan,0,0,0,Drum,10%,Low,0,0,70,Aggressive,1 car length,0.7,1
191217,2,0,20-29y,none,working class,0,before 2015,0,0,10238,14000.0,sedan,3,1,1,Drum,70%,High,0,0,70,Normal,4 car length,0.6,0
368005,0,1,0-9y,university,middle class,1,after 2015,0,0,10238,15000.0,sedan,0,0,0,Disc,30%,Low,0,0,85,Conservative,3 car length,0.4,1
24745,0,1,0-9y,none,poverty,0,before 2015,0,1,32765,9000.0,sedan,0,0,0,Drum,70%,High,0,0,85,Aggressive,4 car length,0.7,0
350540,3,0,30y+,university,upper class,1,before 2015,1,1,32765,,sedan,5,1,0,Drum,90%,Medium,0,0,70,Normal,2 car length,1.0,0
83170,2,0,0-9y,none,working class,1,before 2015,0,1,32765,11000.0,sedan,0,0,0,Drum,50%,Medium,0,0,40,Normal,2 car length,0.7,1
349216,3,1,30y+,university,upper class,1,after 2015,0,1,32765,12000.0,sedan,13,2,3,Drum,50%,Low,0,1,40,Conservative,1 car length,0.7,0
982232,0,1,0-9y,high school,poverty,0,before 2015,0,1,32765,14000.0,sedan,0,0,0,Drum,90%,Low,0,0,90,Conservative,4 car length,0.5,1
999856,2,1,10-19y,high school,upper class,1,before 2015,1,1,10238,10000.0,sedan,0,0,3,Drum,70%,Medium,0,1,40,Normal,4 car length,0.6,0
643778,0,0,0-9y,none,poverty,1,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,90%,Low,0,0,70,Normal,3 car length,0.7,1
293450,3,0,30y+,university,upper class,1,before 2015,1,1,10238,15000.0,sedan,6,0,1,Drum,30%,Medium,0,0,90,Normal,2 car length,0.9,0
998306,1,1,10-19y,university,middle class,1,before 2015,0,1,10238,11000.0,sedan,1,0,1,Drum,30%,Medium,0,0,90,Normal,2 car length,0.4,1
317239,1,1,10-19y,none,poverty,0,after 2015,1,1,10238,10000.0,sedan,3,0,2,Drum,50%,Low,0,1,90,Normal,3 car length,0.7,0
766735,1,0,0-9y,none,poverty,1,before 2015,0,1,32765,,sedan,0,0,0,Drum,70%,High,0,0,70,Normal,4 car length,0.6,0
746466,2,0,20-29y,high school,upper class,1,after 2015,1,1,32765,6000.0,sedan,5,3,1,Disc,70%,Low,0,0,90,Normal,1 car length,0.4,0
223379,0,1,0-9y,high school,poverty,0,before 2015,0,0,10238,,sedan,0,0,0,Drum,70%,High,0,0,70,Conservative,2 car length,0.6,1
171829,1,1,10-19y,none,poverty,0,before 2015,0,0,10238,17000.0,sedan,0,1,1,Drum,90%,Medium,0,0,85,Normal,2 car length,0.4,1
981859,2,1,0-9y,high school,middle class,0,before 2015,1,1,10238,12000.0,sports car,0,0,0,Drum,10%,Low,0,0,90,Normal,4 car length,0.7,1
622084,1,0,10-19y,university,poverty,1,before 2015,0,1,10238,14000.0,sedan,0,0,1,Drum,30%,Low,0,0,60,Aggressive,4 car length,0.7,0
846782,3,0,30y+,none,upper class,1,after 2015,0,0,10238,14000.0,sports car,1,0,1,Drum,70%,Low,0,0,40,Normal,3 car length,0.9,0
434129,0,1,0-9y,none,poverty,1,before 2015,0,0,32765,9000.0,sedan,0,0,0,Drum,10%,Medium,0,0,55,Normal,1 car length,0.4,0
75718,1,0,0-9y,high school,middle class,1,before 2015,1,1,10238,12000.0,sedan,0,0,0,Drum,50%,Medium,0,0,85,Normal,2 car length,0.4,0
736013,2,0,10-19y,university,middle class,0,after 2015,1,1,10238,12000.0,sedan,0,0,1,Drum,30%,Low,0,0,85,Normal,4 car length,0.6,0
218342,1,0,10-19y,university,middle class,1,before 2015,1,0,21217,15000.0,sedan,0,0,1,Drum,50%,High,0,0,40,Normal,2 car length,0.6,1
980074,2,0,0-9y,high school,upper class,1,before 2015,1,1,10238,12000.0,sedan,0,0,0,Drum,50%,Low,1,0,85,Normal,2 car length,0.5,0
308296,0,0,0-9y,high school,poverty,0,before 2015,0,0,10238,,sedan,0,0,0,Drum,10%,High,0,0,85,Aggressive,2 car length,0.4,1
447292,0,0,0-9y,university,working class,0,after 2015,0,0,10238,16000.0,sedan,0,0,0,Disc,30%,Medium,1,0,70,Normal,4 car length,0.4,1
572194,1,1,10-19y,university,middle class,1,before 2015,1,0,10238,14000.0,sedan,1,1,0,Drum,90%,High,0,0,85,Normal,2 car length,0.4,0
627530,3,1,0-9y,high school,upper class,1,after 2015,0,1,10238,10000.0,sedan,0,0,0,Disc,50%,High,0,1,60,Normal,4 car length,0.9,0
648539,1,1,10-19y,high school,poverty,0,before 2015,0,1,10238,11000.0,sedan,5,0,1,Drum,50%,Medium,0,0,55,Aggressive,2 car length,0.7,1
216821,3,1,30y+,university,upper class,1,after 2015,1,1,92101,13000.0,sedan,5,0,2,Disc,10%,Low,1,0,55,Normal,2 car length,0.7,0
47371,0,1,0-9y,none,poverty,0,before 2015,0,0,10238,,sedan,0,0,0,Drum,70%,Medium,0,0,90,Conservative,1 car length,0.6,1
245210,1,0,10-19y,university,upper class,1,after 2015,1,1,10238,12000.0,sedan,1,0,1,Disc,50%,Medium,1,0,70,Normal,1 car length,0.7,0
953701,3,1,30y+,university,upper class,1,before 2015,1,1,10238,11000.0,sedan,3,1,4,Drum,90%,High,1,0,40,Normal,3 car length,1.0,0
655303,2,1,10-19y,none,working class,0,before 2015,0,1,92101,12000.0,sedan,2,1,1,Drum,70%,Medium,0,0,55,Aggressive,2 car length,0.5,1
150230,0,0,0-9y,high school,working class,1,after 2015,0,0,10238,12000.0,sedan,0,0,0,Drum,10%,High,1,0,90,Normal,3 car length,0.4,0
371252,2,1,20-29y,none,poverty,0,before 2015,0,1,10238,13000.0,sedan,2,1,3,Drum,30%,Medium,0,0,85,Normal,4 car length,0.6,0
957742,3,0,30y+,university,upper class,1,before 2015,1,1,32765,10000.0,sedan,3,0,0,Drum,90%,Low,1,1,70,Normal,3 car length,0.9,0
201110,1,1,0-9y,high school,poverty,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,70%,Medium,0,0,55,Normal,2 car length,0.4,1
